,dataset,theta,metric,method,accuracy
28365,21,1.45,psnr,sphere,0.5
28366,21,1.45,psnr,xihe,0.5
28367,21,1.45,psnr,entropy,0.5051813471502591
28368,21,1.46,psnr,image,0.5
28369,21,1.46,psnr,sphere,0.5
28370,21,1.46,psnr,xihe,0.5
28371,21,1.46,psnr,entropy,0.5025906735751295
28372,21,1.47,psnr,image,0.5
28373,21,1.47,psnr,sphere,0.5
28374,21,1.47,psnr,xihe,0.5
28375,21,1.47,psnr,entropy,0.5025906735751295
28376,21,1.48,psnr,image,0.5
28377,21,1.48,psnr,sphere,0.5
28378,21,1.48,psnr,xihe,0.5
28379,21,1.48,psnr,entropy,0.5025906735751295
28380,21,1.49,psnr,image,0.5
28381,21,1.49,psnr,sphere,0.5
28382,21,1.49,psnr,xihe,0.5
28383,21,1.49,psnr,entropy,0.5025906735751295
28384,21,1.5,psnr,image,0.5
28385,21,1.5,psnr,sphere,0.5
28386,21,1.5,psnr,xihe,0.5
28387,21,1.5,psnr,entropy,0.5025906735751295
28388,22,0.0,psnr,image,0.5
28389,22,0.0,psnr,sphere,0.5
28390,22,0.0,psnr,xihe,0.5
28391,22,0.0,psnr,entropy,0.5
28392,22,0.01,psnr,image,0.5
28393,22,0.01,psnr,sphere,0.48267326732673266
28394,22,0.01,psnr,xihe,0.4801980198019802
28395,22,0.01,psnr,entropy,0.49257425742574257
28396,22,0.02,psnr,image,0.5
28397,22,0.02,psnr,sphere,0.48514851485148514
28398,22,0.02,psnr,xihe,0.4801980198019802
28399,22,0.02,psnr,entropy,0.49257425742574257
28400,22,0.03,psnr,image,0.5
28401,22,0.03,psnr,sphere,0.5
28402,22,0.03,psnr,xihe,0.4801980198019802
28403,22,0.03,psnr,entropy,0.49257425742574257
28404,22,0.04,psnr,image,0.5
28405,22,0.04,psnr,sphere,0.551980198019802
28406,22,0.04,psnr,xihe,0.4801980198019802
28407,22,0.04,psnr,entropy,0.49257425742574257
28408,22,0.05,psnr,image,0.5
28409,22,0.05,psnr,sphere,0.6014851485148515
28410,22,0.05,psnr,xihe,0.4801980198019802
28411,22,0.05,psnr,entropy,0.49257425742574257
28412,22,0.06,psnr,image,0.5
28413,22,0.06,psnr,sphere,0.6311881188118812
28414,22,0.06,psnr,xihe,0.4801980198019802
28415,22,0.06,psnr,entropy,0.4900990099009901
28416,22,0.07,psnr,image,0.5
28417,22,0.07,psnr,sphere,0.6806930693069307
28418,22,0.07,psnr,xihe,0.4801980198019802
28419,22,0.07,psnr,entropy,0.4876237623762376
28420,22,0.08,psnr,image,0.5
28421,22,0.08,psnr,sphere,0.7153465346534653
28422,22,0.08,psnr,xihe,0.4801980198019802
28423,22,0.08,psnr,entropy,0.48514851485148514
28424,22,0.09,psnr,image,0.5
28425,22,0.09,psnr,sphere,0.7351485148514851
28426,22,0.09,psnr,xihe,0.4801980198019802
28427,22,0.09,psnr,entropy,0.48267326732673266
28428,22,0.1,psnr,image,0.5
28429,22,0.1,psnr,sphere,0.7079207920792079
28430,22,0.1,psnr,xihe,0.4801980198019802
28431,22,0.1,psnr,entropy,0.48267326732673266
28432,22,0.11,psnr,image,0.5
28433,22,0.11,psnr,sphere,0.7029702970297029
28434,22,0.11,psnr,xihe,0.48267326732673266
28435,22,0.11,psnr,entropy,0.48267326732673266
28436,22,0.12,psnr,image,0.5
28437,22,0.12,psnr,sphere,0.6757425742574258
28438,22,0.12,psnr,xihe,0.48267326732673266
28439,22,0.12,psnr,entropy,0.48267326732673266
28440,22,0.13,psnr,image,0.5
28441,22,0.13,psnr,sphere,0.6485148514851485
28442,22,0.13,psnr,xihe,0.48267326732673266
28443,22,0.13,psnr,entropy,0.48514851485148514
28444,22,0.14,psnr,image,0.5
28445,22,0.14,psnr,sphere,0.6485148514851485
28446,22,0.14,psnr,xihe,0.48267326732673266
28447,22,0.14,psnr,entropy,0.48267326732673266
28448,22,0.15,psnr,image,0.5
28449,22,0.15,psnr,sphere,0.6163366336633663
28450,22,0.15,psnr,xihe,0.48267326732673266
28451,22,0.15,psnr,entropy,0.48267326732673266
28452,22,0.16,psnr,image,0.5
28453,22,0.16,psnr,sphere,0.5816831683168316
28454,22,0.16,psnr,xihe,0.48267326732673266
28455,22,0.16,psnr,entropy,0.48267326732673266
28456,22,0.17,psnr,image,0.5
28457,22,0.17,psnr,sphere,0.5668316831683168
28458,22,0.17,psnr,xihe,0.48267326732673266
28459,22,0.17,psnr,entropy,0.48267326732673266
28460,22,0.18,psnr,image,0.5
28461,22,0.18,psnr,sphere,0.5643564356435643
28462,22,0.18,psnr,xihe,0.48267326732673266
28463,22,0.18,psnr,entropy,0.48267326732673266
28464,22,0.19,psnr,image,0.5
28465,22,0.19,psnr,sphere,0.5618811881188119
28466,22,0.19,psnr,xihe,0.48267326732673266
28467,22,0.19,psnr,entropy,0.48514851485148514
28468,22,0.2,psnr,image,0.5
28469,22,0.2,psnr,sphere,0.5396039603960396
28470,22,0.2,psnr,xihe,0.48514851485148514
28471,22,0.2,psnr,entropy,0.48514851485148514
28472,22,0.21,psnr,image,0.5
28473,22,0.21,psnr,sphere,0.5371287128712872
28474,22,0.21,psnr,xihe,0.4900990099009901
28475,22,0.21,psnr,entropy,0.4876237623762376
28476,22,0.22,psnr,image,0.5
28477,22,0.22,psnr,sphere,0.5346534653465347
28478,22,0.22,psnr,xihe,0.49504950495049505
28479,22,0.22,psnr,entropy,0.4876237623762376
28480,22,0.23,psnr,image,0.5
28481,22,0.23,psnr,sphere,0.5222772277227723
28482,22,0.23,psnr,xihe,0.4975247524752475
28483,22,0.23,psnr,entropy,0.4900990099009901
28484,22,0.24,psnr,image,0.5
28485,22,0.24,psnr,sphere,0.5148514851485149
28486,22,0.24,psnr,xihe,0.5
28487,22,0.24,psnr,entropy,0.4900990099009901
28488,22,0.25,psnr,image,0.5
28489,22,0.25,psnr,sphere,0.5099009900990099
28490,22,0.25,psnr,xihe,0.504950495049505
28491,22,0.25,psnr,entropy,0.4900990099009901
28492,22,0.26,psnr,image,0.5
28493,22,0.26,psnr,sphere,0.5074257425742574
28494,22,0.26,psnr,xihe,0.504950495049505
28495,22,0.26,psnr,entropy,0.4900990099009901
28496,22,0.27,psnr,image,0.5
28497,22,0.27,psnr,sphere,0.504950495049505
28498,22,0.27,psnr,xihe,0.5123762376237624
28499,22,0.27,psnr,entropy,0.49257425742574257
28500,22,0.28,psnr,image,0.5
28501,22,0.28,psnr,sphere,0.504950495049505
28502,22,0.28,psnr,xihe,0.5173267326732673
28503,22,0.28,psnr,entropy,0.49504950495049505
28504,22,0.29,psnr,image,0.5
28505,22,0.29,psnr,sphere,0.5024752475247525
28506,22,0.29,psnr,xihe,0.5198019801980198
28507,22,0.29,psnr,entropy,0.49504950495049505
28508,22,0.3,psnr,image,0.5
28509,22,0.3,psnr,sphere,0.5
28510,22,0.3,psnr,xihe,0.5297029702970297
28511,22,0.3,psnr,entropy,0.5
28512,22,0.31,psnr,image,0.5
28513,22,0.31,psnr,sphere,0.5
28514,22,0.31,psnr,xihe,0.5198019801980198
28515,22,0.31,psnr,entropy,0.5074257425742574
28516,22,0.32,psnr,image,0.5
28517,22,0.32,psnr,sphere,0.5
28518,22,0.32,psnr,xihe,0.5247524752475248
28519,22,0.32,psnr,entropy,0.5148514851485149
28520,22,0.33,psnr,image,0.5
28521,22,0.33,psnr,sphere,0.5
28522,22,0.33,psnr,xihe,0.5371287128712872
28523,22,0.33,psnr,entropy,0.5173267326732673
28524,22,0.34,psnr,image,0.5
28525,22,0.34,psnr,sphere,0.5
28526,22,0.34,psnr,xihe,0.5371287128712872
28527,22,0.34,psnr,entropy,0.5198019801980198
28528,22,0.35,psnr,image,0.5
28529,22,0.35,psnr,sphere,0.5
28530,22,0.35,psnr,xihe,0.5470297029702971
28531,22,0.35,psnr,entropy,0.5247524752475248
28532,22,0.36,psnr,image,0.5
28533,22,0.36,psnr,sphere,0.5
28534,22,0.36,psnr,xihe,0.5668316831683168
28535,22,0.36,psnr,entropy,0.5396039603960396
28536,22,0.37,psnr,image,0.5
28537,22,0.37,psnr,sphere,0.5
28538,22,0.37,psnr,xihe,0.5668316831683168
28539,22,0.37,psnr,entropy,0.5396039603960396
28540,22,0.38,psnr,image,0.5
28541,22,0.38,psnr,sphere,0.5
28542,22,0.38,psnr,xihe,0.5841584158415841
28543,22,0.38,psnr,entropy,0.5470297029702971
28544,22,0.39,psnr,image,0.5
28545,22,0.39,psnr,sphere,0.5
28546,22,0.39,psnr,xihe,0.5915841584158416
28547,22,0.39,psnr,entropy,0.5618811881188119
28548,22,0.4,psnr,image,0.5
28549,22,0.4,psnr,sphere,0.5
28550,22,0.4,psnr,xihe,0.599009900990099
28551,22,0.4,psnr,entropy,0.5767326732673267
28552,22,0.41,psnr,image,0.5
28553,22,0.41,psnr,sphere,0.5
28554,22,0.41,psnr,xihe,0.6064356435643564
28555,22,0.41,psnr,entropy,0.5915841584158416
28556,22,0.42,psnr,image,0.5
28557,22,0.42,psnr,sphere,0.5
28558,22,0.42,psnr,xihe,0.6113861386138614
28559,22,0.42,psnr,entropy,0.599009900990099
28560,22,0.43,psnr,image,0.5
28561,22,0.43,psnr,sphere,0.5
28562,22,0.43,psnr,xihe,0.6113861386138614
28563,22,0.43,psnr,entropy,0.6089108910891089
28564,22,0.44,psnr,image,0.5
28565,22,0.44,psnr,sphere,0.5
28566,22,0.44,psnr,xihe,0.6287128712871287
28567,22,0.44,psnr,entropy,0.6113861386138614
28568,22,0.45,psnr,image,0.5
28569,22,0.45,psnr,sphere,0.5
28570,22,0.45,psnr,xihe,0.6287128712871287
28571,22,0.45,psnr,entropy,0.6237623762376238
28572,22,0.46,psnr,image,0.5
28573,22,0.46,psnr,sphere,0.5
28574,22,0.46,psnr,xihe,0.6311881188118812
28575,22,0.46,psnr,entropy,0.6435643564356436
28576,22,0.47,psnr,image,0.5
28577,22,0.47,psnr,sphere,0.5
28578,22,0.47,psnr,xihe,0.6386138613861386
28579,22,0.47,psnr,entropy,0.650990099009901
28580,22,0.48,psnr,image,0.5
28581,22,0.48,psnr,sphere,0.5
28582,22,0.48,psnr,xihe,0.6311881188118812
28583,22,0.48,psnr,entropy,0.6633663366336634
28584,22,0.49,psnr,image,0.5
28585,22,0.49,psnr,sphere,0.5
28586,22,0.49,psnr,xihe,0.6336633663366337
28587,22,0.49,psnr,entropy,0.6707920792079208
28588,22,0.5,psnr,image,0.5
28589,22,0.5,psnr,sphere,0.5
28590,22,0.5,psnr,xihe,0.6311881188118812
28591,22,0.5,psnr,entropy,0.6782178217821783
28592,22,0.51,psnr,image,0.5
28593,22,0.51,psnr,sphere,0.5
28594,22,0.51,psnr,xihe,0.6212871287128713
28595,22,0.51,psnr,entropy,0.6831683168316832
28596,22,0.52,psnr,image,0.5
28597,22,0.52,psnr,sphere,0.5
28598,22,0.52,psnr,xihe,0.6188118811881188
28599,22,0.52,psnr,entropy,0.6955445544554455
28600,22,0.53,psnr,image,0.5
28601,22,0.53,psnr,sphere,0.5
28602,22,0.53,psnr,xihe,0.6287128712871287
28603,22,0.53,psnr,entropy,0.6955445544554455
28604,22,0.54,psnr,image,0.5
28605,22,0.54,psnr,sphere,0.5
28606,22,0.54,psnr,xihe,0.6361386138613861
28607,22,0.54,psnr,entropy,0.698019801980198
28608,22,0.55,psnr,image,0.5
28609,22,0.55,psnr,sphere,0.5
28610,22,0.55,psnr,xihe,0.6336633663366337
28611,22,0.55,psnr,entropy,0.7128712871287128
28612,22,0.56,psnr,image,0.5
28613,22,0.56,psnr,sphere,0.5
28614,22,0.56,psnr,xihe,0.6336633663366337
28615,22,0.56,psnr,entropy,0.7227722772277227
28616,22,0.57,psnr,image,0.5
28617,22,0.57,psnr,sphere,0.5
28618,22,0.57,psnr,xihe,0.6287128712871287
28619,22,0.57,psnr,entropy,0.7277227722772277
28620,22,0.58,psnr,image,0.5
28621,22,0.58,psnr,sphere,0.5
28622,22,0.58,psnr,xihe,0.6311881188118812
28623,22,0.58,psnr,entropy,0.7252475247524752
28624,22,0.59,psnr,image,0.5
28625,22,0.59,psnr,sphere,0.5
28626,22,0.59,psnr,xihe,0.6435643564356436
28627,22,0.59,psnr,entropy,0.7227722772277227
28628,22,0.6,psnr,image,0.5
28629,22,0.6,psnr,sphere,0.5
28630,22,0.6,psnr,xihe,0.6386138613861386
28631,22,0.6,psnr,entropy,0.6955445544554455
28632,22,0.61,psnr,image,0.5
28633,22,0.61,psnr,sphere,0.5
28634,22,0.61,psnr,xihe,0.6410891089108911
28635,22,0.61,psnr,entropy,0.6806930693069307
28636,22,0.62,psnr,image,0.5
28637,22,0.62,psnr,sphere,0.5
28638,22,0.62,psnr,xihe,0.6361386138613861
28639,22,0.62,psnr,entropy,0.6881188118811881
28640,22,0.63,psnr,image,0.5
28641,22,0.63,psnr,sphere,0.5
28642,22,0.63,psnr,xihe,0.6361386138613861
28643,22,0.63,psnr,entropy,0.6856435643564357
28644,22,0.64,psnr,image,0.5
28645,22,0.64,psnr,sphere,0.5
28646,22,0.64,psnr,xihe,0.6361386138613861
28647,22,0.64,psnr,entropy,0.6831683168316832
28648,22,0.65,psnr,image,0.5
28649,22,0.65,psnr,sphere,0.5
28650,22,0.65,psnr,xihe,0.6287128712871287
28651,22,0.65,psnr,entropy,0.6831683168316832
28652,22,0.66,psnr,image,0.5
28653,22,0.66,psnr,sphere,0.5
28654,22,0.66,psnr,xihe,0.6212871287128713
28655,22,0.66,psnr,entropy,0.698019801980198
28656,22,0.67,psnr,image,0.5
28657,22,0.67,psnr,sphere,0.5
28658,22,0.67,psnr,xihe,0.6212871287128713
28659,22,0.67,psnr,entropy,0.7103960396039604
28660,22,0.68,psnr,image,0.5
28661,22,0.68,psnr,sphere,0.5
28662,22,0.68,psnr,xihe,0.6212871287128713
28663,22,0.68,psnr,entropy,0.7153465346534653
28664,22,0.69,psnr,image,0.5
28665,22,0.69,psnr,sphere,0.5
28666,22,0.69,psnr,xihe,0.6163366336633663
28667,22,0.69,psnr,entropy,0.7128712871287128
28668,22,0.7,psnr,image,0.5
28669,22,0.7,psnr,sphere,0.5
28670,22,0.7,psnr,xihe,0.6064356435643564
28671,22,0.7,psnr,entropy,0.7103960396039604
28672,22,0.71,psnr,image,0.5
28673,22,0.71,psnr,sphere,0.5
28674,22,0.71,psnr,xihe,0.6014851485148515
28675,22,0.71,psnr,entropy,0.7029702970297029
28676,22,0.72,psnr,image,0.5
28677,22,0.72,psnr,sphere,0.5
28678,22,0.72,psnr,xihe,0.599009900990099
28679,22,0.72,psnr,entropy,0.7029702970297029
28680,22,0.73,psnr,image,0.5
28681,22,0.73,psnr,sphere,0.5
28682,22,0.73,psnr,xihe,0.5915841584158416
28683,22,0.73,psnr,entropy,0.698019801980198
28684,22,0.74,psnr,image,0.5
28685,22,0.74,psnr,sphere,0.5
28686,22,0.74,psnr,xihe,0.5841584158415841
28687,22,0.74,psnr,entropy,0.6831683168316832
28688,22,0.75,psnr,image,0.5
28689,22,0.75,psnr,sphere,0.5
28690,22,0.75,psnr,xihe,0.5816831683168316
28691,22,0.75,psnr,entropy,0.6757425742574258
28692,22,0.76,psnr,image,0.5
28693,22,0.76,psnr,sphere,0.5
28694,22,0.76,psnr,xihe,0.5767326732673267
28695,22,0.76,psnr,entropy,0.6658415841584159
28696,22,0.77,psnr,image,0.5
28697,22,0.77,psnr,sphere,0.5
28698,22,0.77,psnr,xihe,0.5668316831683168
28699,22,0.77,psnr,entropy,0.6534653465346535
28700,22,0.78,psnr,image,0.5
28701,22,0.78,psnr,sphere,0.5
28702,22,0.78,psnr,xihe,0.5594059405940595
28703,22,0.78,psnr,entropy,0.6534653465346535
28704,22,0.79,psnr,image,0.5
28705,22,0.79,psnr,sphere,0.5
28706,22,0.79,psnr,xihe,0.5495049504950495
28707,22,0.79,psnr,entropy,0.6336633663366337
28708,22,0.8,psnr,image,0.5
28709,22,0.8,psnr,sphere,0.5
28710,22,0.8,psnr,xihe,0.5495049504950495
28711,22,0.8,psnr,entropy,0.6287128712871287
28712,22,0.81,psnr,image,0.5
28713,22,0.81,psnr,sphere,0.5
28714,22,0.81,psnr,xihe,0.5420792079207921
28715,22,0.81,psnr,entropy,0.6138613861386139
28716,22,0.82,psnr,image,0.5
28717,22,0.82,psnr,sphere,0.5
28718,22,0.82,psnr,xihe,0.5371287128712872
28719,22,0.82,psnr,entropy,0.6113861386138614
28720,22,0.83,psnr,image,0.5
28721,22,0.83,psnr,sphere,0.5
28722,22,0.83,psnr,xihe,0.5321782178217822
28723,22,0.83,psnr,entropy,0.599009900990099
28724,22,0.84,psnr,image,0.5
28725,22,0.84,psnr,sphere,0.5
28726,22,0.84,psnr,xihe,0.5272277227722773
28727,22,0.84,psnr,entropy,0.594059405940594
28728,22,0.85,psnr,image,0.5
28729,22,0.85,psnr,sphere,0.5
28730,22,0.85,psnr,xihe,0.5247524752475248
28731,22,0.85,psnr,entropy,0.5965346534653465
28732,22,0.86,psnr,image,0.5
28733,22,0.86,psnr,sphere,0.5
28734,22,0.86,psnr,xihe,0.5247524752475248
28735,22,0.86,psnr,entropy,0.594059405940594
28736,22,0.87,psnr,image,0.5
28737,22,0.87,psnr,sphere,0.5
28738,22,0.87,psnr,xihe,0.5198019801980198
28739,22,0.87,psnr,entropy,0.5841584158415841
28740,22,0.88,psnr,image,0.5
28741,22,0.88,psnr,sphere,0.5
28742,22,0.88,psnr,xihe,0.5173267326732673
28743,22,0.88,psnr,entropy,0.5792079207920792
28744,22,0.89,psnr,image,0.5
28745,22,0.89,psnr,sphere,0.5
28746,22,0.89,psnr,xihe,0.5173267326732673
28747,22,0.89,psnr,entropy,0.5792079207920792
28748,22,0.9,psnr,image,0.5
28749,22,0.9,psnr,sphere,0.5
28750,22,0.9,psnr,xihe,0.5148514851485149
28751,22,0.9,psnr,entropy,0.5767326732673267
28752,22,0.91,psnr,image,0.5
28753,22,0.91,psnr,sphere,0.5
28754,22,0.91,psnr,xihe,0.5123762376237624
28755,22,0.91,psnr,entropy,0.5742574257425742
28756,22,0.92,psnr,image,0.5
28757,22,0.92,psnr,sphere,0.5
28758,22,0.92,psnr,xihe,0.5099009900990099
28759,22,0.92,psnr,entropy,0.5643564356435643
28760,22,0.93,psnr,image,0.5
28761,22,0.93,psnr,sphere,0.5
28762,22,0.93,psnr,xihe,0.5099009900990099
28763,22,0.93,psnr,entropy,0.5618811881188119
28764,22,0.94,psnr,image,0.5
28765,22,0.94,psnr,sphere,0.5
28766,22,0.94,psnr,xihe,0.5099009900990099
28767,22,0.94,psnr,entropy,0.5544554455445545
28768,22,0.95,psnr,image,0.5
28769,22,0.95,psnr,sphere,0.5
28770,22,0.95,psnr,xihe,0.5099009900990099
28771,22,0.95,psnr,entropy,0.5445544554455446
28772,22,0.96,psnr,image,0.5
28773,22,0.96,psnr,sphere,0.5
28774,22,0.96,psnr,xihe,0.5074257425742574
28775,22,0.96,psnr,entropy,0.5420792079207921
28776,22,0.97,psnr,image,0.5
28777,22,0.97,psnr,sphere,0.5
28778,22,0.97,psnr,xihe,0.504950495049505
28779,22,0.97,psnr,entropy,0.5371287128712872
28780,22,0.98,psnr,image,0.5
28781,22,0.98,psnr,sphere,0.5
28782,22,0.98,psnr,xihe,0.504950495049505
28783,22,0.98,psnr,entropy,0.5371287128712872
28784,22,0.99,psnr,image,0.5
28785,22,0.99,psnr,sphere,0.5
28786,22,0.99,psnr,xihe,0.5
28787,22,0.99,psnr,entropy,0.5346534653465347
28788,22,1.0,psnr,image,0.5
28789,22,1.0,psnr,sphere,0.5
28790,22,1.0,psnr,xihe,0.5
28791,22,1.0,psnr,entropy,0.5346534653465347
28792,22,1.01,psnr,image,0.5
28793,22,1.01,psnr,sphere,0.5
28794,22,1.01,psnr,xihe,0.5
28795,22,1.01,psnr,entropy,0.5297029702970297
28796,22,1.02,psnr,image,0.5
28797,22,1.02,psnr,sphere,0.5
28798,22,1.02,psnr,xihe,0.5
28799,22,1.02,psnr,entropy,0.5272277227722773
28800,22,1.03,psnr,image,0.5
28801,22,1.03,psnr,sphere,0.5
28802,22,1.03,psnr,xihe,0.5
28803,22,1.03,psnr,entropy,0.5247524752475248
28804,22,1.04,psnr,image,0.5
28805,22,1.04,psnr,sphere,0.5
28806,22,1.04,psnr,xihe,0.5
28807,22,1.04,psnr,entropy,0.5198019801980198
28808,22,1.05,psnr,image,0.5
28809,22,1.05,psnr,sphere,0.5
28810,22,1.05,psnr,xihe,0.5
28811,22,1.05,psnr,entropy,0.5173267326732673
28812,22,1.06,psnr,image,0.5
28813,22,1.06,psnr,sphere,0.5
28814,22,1.06,psnr,xihe,0.5
28815,22,1.06,psnr,entropy,0.5148514851485149
28816,22,1.07,psnr,image,0.5
28817,22,1.07,psnr,sphere,0.5
28818,22,1.07,psnr,xihe,0.5
28819,22,1.07,psnr,entropy,0.5123762376237624
28820,22,1.08,psnr,image,0.5
28821,22,1.08,psnr,sphere,0.5
28822,22,1.08,psnr,xihe,0.5
28823,22,1.08,psnr,entropy,0.5099009900990099
28824,22,1.09,psnr,image,0.5
28825,22,1.09,psnr,sphere,0.5
28826,22,1.09,psnr,xihe,0.5
28827,22,1.09,psnr,entropy,0.5099009900990099
28828,22,1.1,psnr,image,0.5
28829,22,1.1,psnr,sphere,0.5
28830,22,1.1,psnr,xihe,0.5
28831,22,1.1,psnr,entropy,0.5099009900990099
28832,22,1.11,psnr,image,0.5
28833,22,1.11,psnr,sphere,0.5
28834,22,1.11,psnr,xihe,0.5
28835,22,1.11,psnr,entropy,0.5099009900990099
28836,22,1.12,psnr,image,0.5
28837,22,1.12,psnr,sphere,0.5
28838,22,1.12,psnr,xihe,0.5
28839,22,1.12,psnr,entropy,0.5099009900990099
28840,22,1.13,psnr,image,0.5
28841,22,1.13,psnr,sphere,0.5
28842,22,1.13,psnr,xihe,0.5
28843,22,1.13,psnr,entropy,0.5148514851485149
28844,22,1.14,psnr,image,0.5
28845,22,1.14,psnr,sphere,0.5
28846,22,1.14,psnr,xihe,0.5
28847,22,1.14,psnr,entropy,0.5099009900990099
28848,22,1.15,psnr,image,0.5
28849,22,1.15,psnr,sphere,0.5
28850,22,1.15,psnr,xihe,0.5
28851,22,1.15,psnr,entropy,0.5099009900990099
28852,22,1.16,psnr,image,0.5
28853,22,1.16,psnr,sphere,0.5
28854,22,1.16,psnr,xihe,0.5
28855,22,1.16,psnr,entropy,0.504950495049505
28856,22,1.17,psnr,image,0.5
28857,22,1.17,psnr,sphere,0.5
28858,22,1.17,psnr,xihe,0.5
28859,22,1.17,psnr,entropy,0.504950495049505
28860,22,1.18,psnr,image,0.5
28861,22,1.18,psnr,sphere,0.5
28862,22,1.18,psnr,xihe,0.5
28863,22,1.18,psnr,entropy,0.504950495049505
28864,22,1.19,psnr,image,0.5
28865,22,1.19,psnr,sphere,0.5
28866,22,1.19,psnr,xihe,0.5
28867,22,1.19,psnr,entropy,0.5074257425742574
28868,22,1.2,psnr,image,0.5
28869,22,1.2,psnr,sphere,0.5
28870,22,1.2,psnr,xihe,0.5
28871,22,1.2,psnr,entropy,0.5074257425742574
28872,22,1.21,psnr,image,0.5
28873,22,1.21,psnr,sphere,0.5
28874,22,1.21,psnr,xihe,0.5
28875,22,1.21,psnr,entropy,0.5074257425742574
28876,22,1.22,psnr,image,0.5
28877,22,1.22,psnr,sphere,0.5
28878,22,1.22,psnr,xihe,0.5
28879,22,1.22,psnr,entropy,0.5074257425742574
28880,22,1.23,psnr,image,0.5
28881,22,1.23,psnr,sphere,0.5
28882,22,1.23,psnr,xihe,0.5
28883,22,1.23,psnr,entropy,0.5074257425742574
28884,22,1.24,psnr,image,0.5
28885,22,1.24,psnr,sphere,0.5
28886,22,1.24,psnr,xihe,0.5
28887,22,1.24,psnr,entropy,0.504950495049505
28888,22,1.25,psnr,image,0.5
28889,22,1.25,psnr,sphere,0.5
28890,22,1.25,psnr,xihe,0.5
28891,22,1.25,psnr,entropy,0.5074257425742574
28892,22,1.26,psnr,image,0.5
28893,22,1.26,psnr,sphere,0.5
28894,22,1.26,psnr,xihe,0.5
28895,22,1.26,psnr,entropy,0.504950495049505
28896,22,1.27,psnr,image,0.5
28897,22,1.27,psnr,sphere,0.5
28898,22,1.27,psnr,xihe,0.5
28899,22,1.27,psnr,entropy,0.504950495049505
28900,22,1.28,psnr,image,0.5
28901,22,1.28,psnr,sphere,0.5
28902,22,1.28,psnr,xihe,0.5
28903,22,1.28,psnr,entropy,0.504950495049505
28904,22,1.29,psnr,image,0.5
28905,22,1.29,psnr,sphere,0.5
28906,22,1.29,psnr,xihe,0.5
28907,22,1.29,psnr,entropy,0.504950495049505
28908,22,1.3,psnr,image,0.5
28909,22,1.3,psnr,sphere,0.5
28910,22,1.3,psnr,xihe,0.5
28911,22,1.3,psnr,entropy,0.5024752475247525
28912,22,1.31,psnr,image,0.5
28913,22,1.31,psnr,sphere,0.5
28914,22,1.31,psnr,xihe,0.5
28915,22,1.31,psnr,entropy,0.5024752475247525
28916,22,1.32,psnr,image,0.5
28917,22,1.32,psnr,sphere,0.5
28918,22,1.32,psnr,xihe,0.5
28919,22,1.32,psnr,entropy,0.504950495049505
28920,22,1.33,psnr,image,0.5
28921,22,1.33,psnr,sphere,0.5
28922,22,1.33,psnr,xihe,0.5
28923,22,1.33,psnr,entropy,0.504950495049505
28924,22,1.34,psnr,image,0.5
28925,22,1.34,psnr,sphere,0.5
28926,22,1.34,psnr,xihe,0.5
28927,22,1.34,psnr,entropy,0.504950495049505
28928,22,1.35,psnr,image,0.5
28929,22,1.35,psnr,sphere,0.5
28930,22,1.35,psnr,xihe,0.5
28931,22,1.35,psnr,entropy,0.504950495049505
28932,22,1.36,psnr,image,0.5
28933,22,1.36,psnr,sphere,0.5
28934,22,1.36,psnr,xihe,0.5
28935,22,1.36,psnr,entropy,0.504950495049505
28936,22,1.37,psnr,image,0.5
28937,22,1.37,psnr,sphere,0.5
28938,22,1.37,psnr,xihe,0.5
28939,22,1.37,psnr,entropy,0.504950495049505
28940,22,1.38,psnr,image,0.5
28941,22,1.38,psnr,sphere,0.5
28942,22,1.38,psnr,xihe,0.5
28943,22,1.38,psnr,entropy,0.504950495049505
28944,22,1.39,psnr,image,0.5
28945,22,1.39,psnr,sphere,0.5
28946,22,1.39,psnr,xihe,0.5
28947,22,1.39,psnr,entropy,0.504950495049505
28948,22,1.4,psnr,image,0.5
28949,22,1.4,psnr,sphere,0.5
28950,22,1.4,psnr,xihe,0.5
28951,22,1.4,psnr,entropy,0.504950495049505
28952,22,1.41,psnr,image,0.5
28953,22,1.41,psnr,sphere,0.5
28954,22,1.41,psnr,xihe,0.5
28955,22,1.41,psnr,entropy,0.504950495049505
28956,22,1.42,psnr,image,0.5
28957,22,1.42,psnr,sphere,0.5
28958,22,1.42,psnr,xihe,0.5
28959,22,1.42,psnr,entropy,0.504950495049505
28960,22,1.43,psnr,image,0.5
28961,22,1.43,psnr,sphere,0.5
28962,22,1.43,psnr,xihe,0.5
28963,22,1.43,psnr,entropy,0.504950495049505
28964,22,1.44,psnr,image,0.5
28965,22,1.44,psnr,sphere,0.5
28966,22,1.44,psnr,xihe,0.5
28967,22,1.44,psnr,entropy,0.504950495049505
28968,22,1.45,psnr,image,0.5
28969,22,1.45,psnr,sphere,0.5
28970,22,1.45,psnr,xihe,0.5
28971,22,1.45,psnr,entropy,0.504950495049505
28972,22,1.46,psnr,image,0.5
28973,22,1.46,psnr,sphere,0.5
28974,22,1.46,psnr,xihe,0.5
28975,22,1.46,psnr,entropy,0.5024752475247525
28976,22,1.47,psnr,image,0.5
28977,22,1.47,psnr,sphere,0.5
28978,22,1.47,psnr,xihe,0.5
28979,22,1.47,psnr,entropy,0.5024752475247525
28980,22,1.48,psnr,image,0.5
